GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0500000US51121,51121,"Montgomery County, Virginia",95493,438,48113,1338,3165,775,3084,802,81,151,4906,632,4809,642,97,167,15354,1282,14023,1457,1331,771,6936,371,6125,593,811,479,4397,504,3499,715,898,601,4614,304,4130,408,484,396,4394,282,3893,556,501,480,2597,198,2597,198,0,198,1750,148,1750,148,0,198,47380,1345,2418,1160,2418,1160,0,198,4670,556,4545,533,125,153,14253,1194,13384,1405,869,615,6076,685,5340,891,736,575,4689,289,4218,512,471,415,4927,449,4667,508,260,229,4933,420,4244,680,689,455,2945,126,2945,126,0,198,2469,140,2469,140,0,198
0500000US51153,51153,"Prince William County, Virginia",431343,1561,212439,1395,22410,1015,21165,1085,1245,678,41286,1009,38004,1528,3282,1131,18914,733,13042,1316,5872,1099,29600,782,18974,1704,10626,1676,32011,470,27141,1194,4870,1085,31261,527,27226,1310,4035,1162,21548,232,19273,787,2275,769,10964,140,10700,253,264,215,4445,129,4376,123,69,82,218904,561,20868,805,19797,1036,1071,666,39884,801,37551,1304,2333,934,18657,252,14460,1070,4197,1023,31987,168,25524,1164,6463,1146,34150,226,28099,1301,6051,1299,32332,309,27870,1020,4462,958,22370,150,19292,719,3078,699,12417,295,11832,410,585,269,6239,444,6136,459,103,117
0500000US51161,51161,"Roanoke County, Virginia",91856,870,42901,805,3530,778,3246,895,284,360,6616,666,6435,665,181,224,3110,140,1851,509,1259,504,4006,554,3359,542,647,430,5771,465,5002,666,769,473,6573,411,5880,658,693,507,6345,242,6252,267,93,108,4100,102,4100,102,0,198,2850,315,2850,315,0,198,48955,694,2099,259,2099,259,0,198,7414,459,7296,459,118,195,3802,390,3181,622,621,434,4582,484,3702,720,880,521,6656,640,6068,604,588,395,7245,481,6407,706,838,449,6706,387,6452,467,254,197,5342,219,5342,219,0,198,5109,257,5109,257,0,198
0500000US51165,51165,"Rockingham County, Virginia",77310,350,38566,584,2611,420,2284,465,327,238,7141,776,5986,426,1155,914,3397,297,2632,332,765,415,4268,265,3100,410,1168,461,4714,462,4031,487,683,465,5379,192,5010,258,369,259,5040,129,4583,342,457,343,3483,70,3483,70,0,198,2533,62,2471,118,62,105,38744,647,2467,441,2310,530,157,184,5474,423,5416,427,58,100,3548,211,3069,306,479,201,4061,249,3099,494,962,414,4617,386,3960,247,657,451,5810,412,5366,389,444,267,5397,157,4594,436,803,429,3804,98,3745,143,59,97,3566,322,3566,322,0,198
0500000US51177,51177,"Spotsylvania County, Virginia",126681,425,61326,788,4800,720,4403,833,397,335,11782,574,11052,669,730,478,5626,414,4849,498,777,431,7877,633,5221,823,2656,843,8079,627,6461,637,1618,673,9725,525,8733,726,992,410,7120,215,6402,456,718,398,4318,168,4318,168,0,198,1999,116,1999,116,0,198,65355,781,4612,553,4503,537,109,136,12071,448,11112,675,959,481,5201,472,4267,620,934,494,8583,562,6838,714,1745,684,8782,358,7275,591,1507,583,10446,397,9321,603,1125,417,7798,322,6849,519,949,483,4884,266,4818,247,66,119,2978,317,2978,317,0,198
0500000US51179,51179,"Stafford County, Virginia",130661,1264,63957,1617,5046,806,4966,813,80,110,13977,658,13259,874,718,590,5678,882,4662,940,1016,469,8065,853,6248,960,1817,691,8198,598,6642,756,1556,710,10448,539,9633,634,815,362,6942,424,6705,397,237,234,3978,437,3906,451,72,113,1625,122,1625,122,0,198,66704,1181,4841,953,4754,971,87,116,13021,622,12590,677,431,342,5843,662,5122,771,721,513,8144,793,6899,781,1245,537,10519,728,9160,1001,1359,720,10968,346,10669,443,299,287,7521,374,6639,495,882,466,3770,333,3770,333,0,198,2077,143,2077,143,0,198
0500000US51199,51199,"York County, Virginia",62496,1130,29465,944,2114,578,2048,602,66,108,5908,702,5616,683,292,289,3255,454,2778,520,477,347,2440,635,1955,703,485,343,2893,556,2617,558,276,219,4782,484,4574,487,208,172,3907,252,3857,248,50,87,2699,251,2613,285,86,140,1467,168,1467,168,0,198,33031,766,2196,308,2196,308,0,198,5923,422,5455,659,468,475,2628,434,2231,532,397,364,3083,681,2702,583,381,308,4523,625,4125,699,398,335,5379,493,4813,684,566,443,4305,204,4159,254,146,158,2846,236,2846,236,0,198,2148,232,2148,232,0,198
0500000US51510,51510,"Alexandria city, Virginia",146770,1025,70192,1411,5784,962,5545,996,239,261,7194,634,6827,598,367,311,4123,679,2802,504,1321,564,16607,898,11314,1275,5293,1544,13459,449,10811,939,2648,819,9840,448,7728,642,2112,690,7220,670,5922,556,1298,600,3992,526,3625,385,367,506,1973,331,1973,331,0,198,76578,1188,6285,921,6190,927,95,140,7062,584,6585,750,477,348,4417,635,2735,509,1682,731,18723,665,15514,1152,3209,993,12977,755,11536,999,1441,671,10025,753,8582,792,1443,676,9127,545,7062,882,2065,944,4674,487,3927,510,747,721,3288,473,3131,399,157,261
0500000US51550,51550,"Chesapeake city, Virginia",217707,2844,102108,2947,9158,668,8834,717,324,226,19737,734,18947,736,790,369,9491,1069,7866,1042,1625,848,13078,986,10451,1115,2627,832,11443,1112,10169,1147,1274,437,14749,966,13508,1111,1241,581,13473,554,12399,721,1074,481,7053,379,6971,388,82,141,3926,337,3926,337,0,198,115599,907,8544,745,8398,764,146,209,19264,757,18414,1003,850,583,9967,632,7339,1094,2628,984,15076,851,11516,977,3560,880,15328,457,13636,768,1692,657,18279,501,16282,826,1997,710,14237,386,13213,578,1024,423,8397,393,8343,400,54,85,6507,486,6395,528,112,183
0500000US51650,51650,"Hampton city, Virginia",131929,1300,62319,1267,5799,669,5799,669,0,198,10213,901,9577,925,636,440,7008,674,5465,931,1543,751,9091,797,5530,1127,3561,925,6521,582,4613,767,1908,671,8747,518,6953,828,1794,626,7856,291,6947,524,909,497,4307,135,4275,144,32,53,2777,140,2777,140,0,198,69610,878,4600,499,4581,488,19,34,9207,683,8711,695,496,422,8177,567,6606,985,1571,883,11254,872,9361,1052,1893,869,7668,663,5722,861,1946,612,9755,317,7569,881,2186,852,8674,219,7363,855,1311,833,5491,29,5447,84,44,79,4784,154,4784,154,0,198
0500000US51680,51680,"Lynchburg city, Virginia",76494,817,35710,1161,2523,786,2455,763,68,160,5221,770,4285,699,936,591,8308,632,7358,695,950,470,4491,710,2440,718,2051,929,3864,675,2892,659,972,575,3252,415,2741,442,511,329,3878,562,3338,613,540,259,2271,333,2271,333,0,198,1902,186,1902,186,0,198,40784,871,2906,663,2797,652,109,176,5127,519,4682,512,445,323,9744,657,8821,682,923,511,5208,883,3909,859,1299,717,4244,689,3496,712,748,407,3381,510,2857,548,524,279,4093,126,3469,441,624,410,2879,95,2879,95,0,198,3202,129,3162,138,40,66
0500000US51700,51700,"Newport News city, Virginia",174002,1681,81399,1697,8086,671,7950,699,136,157,14120,634,13317,772,803,511,8733,887,7058,941,1675,600,13688,945,9369,1310,4319,1147,9240,656,7560,673,1680,546,10263,456,7962,697,2301,697,8709,233,7629,480,1080,463,5193,310,5193,310,0,198,3367,321,3367,321,0,198,92603,905,8040,807,7748,744,292,265,12684,830,12318,832,366,357,11789,615,8440,1283,3349,1158,14827,745,10793,1035,4034,1037,11010,501,9215,770,1795,675,11921,441,9481,874,2440,902,10382,320,9666,488,716,391,6410,373,6375,366,35,59,5540,393,5540,393,0,198
0500000US51710,51710,"Norfolk city, Virginia",219005,3567,106981,2965,10693,642,10387,682,306,332,15718,718,14954,888,764,472,16188,2041,12564,1779,3624,1301,17351,1305,11908,1463,5443,1193,12691,844,8781,1222,3910,995,13213,681,10336,807,2877,780,11370,335,9522,766,1848,763,5920,200,5877,200,43,73,3837,287,3837,287,0,198,112024,1416,9067,698,8847,707,220,202,14652,732,14024,689,628,347,15473,1394,11517,1305,3956,1068,19614,692,15283,1143,4331,1073,12600,539,10493,836,2107,690,14074,529,10580,764,3494,933,12872,318,10916,626,1956,510,7235,230,7056,283,179,172,6437,234,6383,244,54,90
0500000US51740,51740,"Portsmouth city, Virginia",92539,1061,44483,1036,4365,374,4186,404,179,188,7228,508,6456,653,772,532,4383,538,3465,617,918,483,6892,483,4788,680,2104,687,5013,416,4021,585,992,454,6252,492,5408,649,844,423,5139,300,4156,369,983,482,2982,133,2982,133,0,198,2229,217,2229,217,0,198,48056,683,3954,296,3631,364,323,304,6994,603,6514,703,480,359,4198,344,3171,489,1027,471,7336,318,5397,543,1939,613,5406,129,4439,407,967,397,6498,166,4607,708,1891,689,6124,121,5377,345,747,310,3886,190,3886,190,0,198,3660,25,3660,25,0,198
0500000US51760,51760,"Richmond city, Virginia",211609,811,100348,983,8345,864,7569,1140,776,535,11249,870,10791,955,458,416,14117,198,10184,925,3933,931,20835,268,13774,1220,7061,1214,11864,382,8040,916,3824,927,11980,549,8400,966,3580,935,12395,349,9765,793,2630,904,5695,154,5665,160,30,50,3868,166,3868,166,0,198,111261,864,8470,720,7924,703,546,452,11399,612,10790,692,609,430,16725,302,13197,1040,3528,1058,21630,629,15880,1209,5750,1241,12015,470,9590,743,2425,844,13524,419,10980,966,2544,929,13363,166,10652,852,2711,881,7291,80,7291,80,0,198,6844,196,6844,196,0,198
0500000US51770,51770,"Roanoke city, Virginia",96957,913,46291,880,4820,582,4616,656,204,252,6761,674,6211,746,550,518,3885,659,2228,714,1657,691,7052,844,5069,763,1983,706,6284,701,4635,773,1649,798,6387,539,5039,638,1348,611,5841,88,5150,471,691,461,3283,196,3283,196,0,198,1978,311,1978,311,0,198,50666,794,3639,436,3224,459,415,317,6524,660,5676,1029,848,798,4798,623,3821,673,977,454,7227,951,5708,752,1519,721,6779,762,4880,781,1899,784,6555,158,5964,415,591,412,6884,217,5772,531,1112,500,4155,221,4083,254,72,123,4105,113,4105,113,0,198
0500000US51800,51800,"Suffolk city, Virginia",83739,1086,39490,1189,3564,404,3454,419,110,140,7495,556,7428,545,67,114,3763,315,2809,405,954,521,4354,521,2832,575,1522,457,4871,451,4313,548,558,449,6094,172,4744,540,1350,508,4827,316,4127,439,700,382,2897,123,2897,123,0,198,1625,90,1625,90,0,198,44249,562,3349,428,3349,428,0,198,7218,613,6727,614,491,443,4213,385,3295,338,918,499,5197,120,4526,365,671,354,6315,349,5746,515,569,359,6851,218,5602,474,1249,440,5285,84,4969,226,316,220,3400,36,3373,55,27,42,2421,114,2398,117,23,38
0500000US51810,51810,"Virginia Beach city, Virginia",426696,2751,202700,2387,17808,912,17546,925,262,161,35342,1015,33573,1248,1769,923,18821,1413,14971,1558,3850,1204,31027,1244,22266,2127,8761,1924,25310,916,19698,1484,5612,1480,28451,540,24871,863,3580,761,23513,270,21335,587,2178,566,14485,357,14208,405,277,264,7943,334,7943,334,0,198,223996,1074,17083,736,16754,747,329,251,33336,804,32243,876,1093,466,20801,701,17205,1012,3596,989,34830,511,27498,1192,7332,1164,28805,284,25792,838,3013,755,32432,203,28366,1059,4066,1050,27172,173,24345,644,2827,609,16700,284,16523,279,177,163,12837,409,12712,401,125,147
0500000US53005,53005,"Benton County, Washington",182949,1410,91658,1331,8905,666,8495,726,410,289,17025,723,14771,1265,2254,1219,8467,442,4813,1081,3654,1149,12135,545,8268,1076,3867,942,10779,982,8040,906,2739,810,11705,719,9057,832,2648,760,11795,445,10005,762,1790,724,6891,360,6891,360,0,198,3956,214,3956,214,0,198,91291,797,8541,764,7887,919,654,428,15113,919,13341,1215,1772,785,8100,577,4750,803,3350,913,12384,430,9185,762,3199,872,11188,727,8895,961,2293,673,11963,736,10086,798,1877,737,11636,471,10345,602,1291,535,6643,280,6643,280,0,198,5723,630,5723,630,0,198
0500000US53007,53007,"Chelan County, Washington",73391,648,35424,1012,3022,636,2865,708,157,246,5318,583,5273,605,45,80,2837,824,1858,959,979,671,5160,782,2703,618,2457,870,4048,540,2746,776,1302,741,4489,562,3339,521,1150,529,4979,293,4223,539,756,369,3328,196,3328,196,0,198,2243,158,2243,158,0,198,37967,912,2995,738,2995,738,0,198,6395,495,6213,469,182,219,3241,776,2051,727,1190,858,4552,873,2404,725,2148,995,4208,467,2334,516,1874,716,4455,446,2799,614,1656,641,5614,327,4242,483,1372,570,3412,260,3412,260,0,198,3095,206,3095,206,0,198
0500000US53009,53009,"Clallam County, Washington",71508,466,35848,750,2188,429,1926,437,262,215,5011,713,4298,842,713,469,2609,274,1991,431,618,283,3558,318,2292,576,1266,582,3593,387,3028,573,565,463,4340,464,2494,616,1846,583,5679,339,5137,263,542,332,5068,205,5014,176,54,94,3802,350,3802,350,0,198,35660,704,1612,281,1612,281,0,198,4053,624,3804,671,249,234,2612,512,1904,684,708,504,3206,220,2266,436,940,380,3298,361,2845,472,453,353,4311,180,3302,328,1009,337,6347,231,5678,401,669,349,5692,272,5692,272,0,198,4529,371,4529,371,0,198
0500000US53011,53011,"Clark County, Washington",441142,903,218175,1246,17947,1093,17023,1141,924,483,40890,1046,38154,1341,2736,891,18387,732,13538,1109,4849,1222,27683,922,18733,1826,8950,1383,30712,915,23477,1435,7235,1228,29181,657,25311,1084,3870,952,27073,505,23669,824,3404,725,17205,426,17205,426,0,198,9097,270,9097,270,0,198,222967,894,16540,1020,15546,1120,994,510,38446,1038,35849,1119,2597,901,18346,555,15040,1081,3306,879,27645,584,21748,1111,5897,1049,30487,499,25481,1144,5006,1042,30940,511,26857,864,4083,736,29118,484,26579,914,2539,805,18549,592,18281,684,268,379,12896,344,12896,344,0,198
0500000US53015,53015,"Cowlitz County, Washington",100981,608,49169,1024,3062,422,3062,422,0,198,7669,869,7190,913,479,307,3849,253,2856,602,993,567,6272,860,3875,534,2397,907,6098,542,4035,680,2063,753,6582,349,5156,509,1426,566,6875,201,6297,417,578,350,5495,248,5495,248,0,198,3267,269,3267,269,0,198,51812,998,4200,869,4200,869,0,198,8400,1068,7309,838,1091,570,4242,672,3125,504,1117,695,5173,426,4081,626,1092,459,6404,598,4626,560,1778,683,6980,441,5361,679,1619,564,7525,308,6930,292,595,289,5133,135,5110,140,23,40,3755,161,3755,161,0,198
0500000US53021,53021,"Franklin County, Washington",84638,786,42921,1110,6052,858,6016,875,36,76,8406,1103,8242,1107,164,178,3844,320,2285,790,1559,744,6793,256,4182,998,2611,998,6062,907,4232,814,1830,801,4665,990,3457,686,1208,965,3263,432,2782,271,481,354,2087,495,1594,186,493,505,1749,528,1378,429,371,320,41717,995,5187,691,5151,683,36,61,10452,1070,10082,1169,370,388,3630,4,2408,600,1222,600,6135,52,3760,627,2375,634,5243,114,3871,480,1372,463,4117,139,3437,450,680,419,3352,561,2702,374,650,457,2172,512,1991,462,181,276,1429,435,1429,435,0,198
0500000US53025,53025,"Grant County, Washington",91453,185,46082,865,4857,647,4714,580,143,159,9135,701,8746,749,389,388,5524,445,2079,888,3445,932,5172,438,3787,616,1385,523,5866,651,3250,692,2616,871,4680,579,3160,629,1520,640,5435,633,4917,741,518,368,3360,331,3226,332,134,175,2053,223,2053,223,0,198,45371,861,5092,635,4842,729,250,326,8966,846,7505,1116,1461,815,4128,17,2683,625,1445,624,5619,226,3512,667,2107,643,5681,391,3406,622,2275,676,4707,402,3355,675,1352,619,5526,640,4801,746,725,374,3133,167,3133,167,0,198,2519,216,2519,216,0,198
0500000US53027,53027,"Grays Harbor County, Washington",67630,1095,33238,1204,2329,413,2268,437,61,108,5203,546,4816,517,387,327,2992,529,1544,519,1448,511,4071,607,1922,601,2149,529,3641,420,1588,515,2053,603,4207,348,3182,589,1025,592,5095,215,3631,522,1464,551,3533,236,3533,236,0,198,2167,112,2160,113,7,15,34392,671,1836,303,1655,367,181,197,5254,231,4618,613,636,547,2618,454,1957,544,661,442,3991,457,2358,506,1633,593,3688,497,2458,575,1230,686,4572,427,3497,611,1075,506,5509,164,4570,579,939,600,4013,297,4013,297,0,198,2911,402,2911,402,0,198
0500000US53029,53029,"Island County, Washington",73542,1070,34699,1181,2744,608,2744,608,0,198,4850,623,4483,574,367,327,2924,700,2296,773,628,595,2716,662,1956,631,760,452,3462,433,2799,518,663,359,4438,533,3974,616,464,283,5700,295,4806,573,894,493,4832,157,4832,157,0,198,3033,226,3033,226,0,198,38843,942,2535,503,2515,503,20,35,5061,554,4422,627,639,449,2669,484,2390,533,279,270,4033,391,3560,458,473,293,4140,468,3410,499,730,390,5090,395,4332,480,758,388,6543,374,5866,516,677,385,5215,213,5215,213,0,198,3557,315,3557,315,0,198
0500000US53033,53033,"King County, Washington",2030401,1929,1012657,1953,75893,1705,72957,2061,2936,1169,144193,1641,137118,2328,7075,1608,90812,354,71000,2394,19812,2413,172604,800,132167,3592,40437,3625,156079,992,126196,2177,29883,2293,145607,557,126659,2057,18948,2025,122035,349,109772,1792,12263,1697,65125,479,64135,616,990,472,40309,480,40274,475,35,56,1017744,1011,72568,1829,69163,2111,3405,1139,138386,1797,133340,2124,5046,1356,88217,109,69043,2699,19174,2703,165915,397,134533,2965,31382,2902,149517,479,128629,2535,20888,2477,143565,473,125668,2510,17897,2497,127337,387,114814,1769,12523,1820,74226,500,72649,1033,1577,884,58013,749,57628,942,385,487
0500000US53035,53035,"Kitsap County, Washington",241678,1842,117586,1795,8705,604,8116,740,589,404,18519,801,17557,1019,962,572,11230,1129,7214,1286,4016,1165,14825,1182,10688,1083,4137,1095,13217,852,11398,1055,1819,735,16799,607,14282,1002,2517,788,16903,464,16048,551,855,392,11367,433,11367,433,0,198,6021,323,6021,323,0,198,124092,1252,8471,640,8235,675,236,207,18191,717,17411,731,780,468,10641,622,8599,1035,2042,933,14793,904,11078,1065,3715,1014,15108,873,13140,1021,1968,707,18051,709,16591,905,1460,556,18751,409,17298,479,1453,465,11921,325,11793,314,128,189,8165,332,8157,331,8,15
0500000US53041,53041,"Lewis County, Washington",74036,531,36512,819,2592,481,2476,526,116,158,5724,431,4959,805,765,751,2870,305,1604,465,1266,470,4623,427,2956,393,1667,498,4022,337,3138,404,884,370,4913,304,3899,485,1014,390,5311,194,4162,420,1149,419,4011,94,4011,94,0,198,2446,162,2443,162,3,7,37524,791,2305,428,2187,495,118,194,5965,611,5821,621,144,96,2630,255,2202,367,428,227,4470,430,3512,378,958,425,4007,210,3243,447,764,438,5164,260,4102,480,1062,397,5332,114,4664,290,668,311,4522,336,4306,295,216,221,3129,151,3129,151,0,198
0500000US53053,53053,"Pierce County, Washington",795318,2513,388399,2281,33671,1104,32009,1236,1662,623,67693,1087,63744,1948,3949,1630,37052,1207,28147,2094,8905,1633,53707,1649,36842,2160,16865,2117,49254,1097,39225,1881,10029,1612,54937,919,45713,1779,9224,1407,48261,505,44288,1016,3973,997,27817,472,27623,469,194,170,16007,428,15935,483,72,116,406919,1293,32279,1095,31311,1221,968,495,64758,1122,60056,2011,4702,1838,36914,777,29936,1641,6978,1442,59315,714,45939,1807,13376,1750,52086,775,43662,1618,8424,1504,56903,373,49893,1281,7010,1244,50556,480,44829,1266,5727,1175,30752,492,30673,484,79,94,23356,717,23356,717,0,198
0500000US53057,53057,"Skagit County, Washington",117693,603,57965,951,5054,597,4867,649,187,247,8712,592,8167,654,545,385,4983,306,3593,555,1390,533,7554,718,4760,902,2794,675,6626,632,5052,716,1574,482,7113,389,5905,539,1208,420,8103,328,7122,337,981,344,5780,166,5780,166,0,198,4040,311,4040,311,0,198,59728,716,3959,655,3623,736,336,310,9090,630,8248,859,842,557,5100,266,3561,672,1539,636,7103,682,5125,703,1978,715,6419,809,5372,771,1047,333,7925,849,6223,1008,1702,550,8602,364,7039,558,1563,567,6586,375,6517,396,69,99,4944,290,4944,290,0,198
0500000US53061,53061,"Snohomish County, Washington",738141,1430,367856,1371,29407,1193,27114,1420,2293,1063,59182,1060,56127,1593,3055,1246,33290,709,27584,1398,5706,1129,51741,1068,38208,2363,13533,2101,52944,993,42729,1687,10215,1625,56226,637,47917,1494,8309,1354,47013,365,40772,1252,6241,1251,24273,236,24273,236,0,198,13780,348,13780,348,0,198,370285,985,27561,1286,26335,1494,1226,780,58086,1332,54562,1758,3524,1181,30420,808,23321,1360,7099,1194,51050,868,39307,1987,11743,1838,50941,490,42551,1419,8390,1391,56433,756,49111,1472,7322,1431,48637,396,42523,1314,6114,1279,27442,518,27304,576,138,228,19715,471,19545,520,170,266
0500000US53063,53063,"Spokane County, Washington",470857,1388,230031,1658,18161,1269,17147,1416,1014,678,37319,1410,34648,1517,2671,987,24109,986,18781,1182,5328,914,31942,1189,18881,1732,13061,1737,27903,1111,19899,1611,8004,1511,30381,886,24892,1254,5489,1152,30621,536,27745,970,2876,844,18013,403,17925,426,88,106,11582,268,11576,269,6,13,240826,962,17392,864,15593,964,1799,866,35258,1109,32792,1616,2466,979,24942,602,20475,1240,4467,1213,33385,1007,24941,1851,8444,1723,28557,824,22463,1223,6094,1212,31769,779,26899,1208,4870,1108,32035,528,28306,990,3729,814,20345,592,20123,575,222,232,17143,433,17097,424,46,75
0500000US53067,53067,"Thurston County, Washington",254631,2214,121688,2011,8919,780,8083,869,836,514,20425,863,19570,1002,855,539,11715,628,8654,1102,3061,1114,14951,1334,10345,1290,4606,1157,15609,1218,12740,1156,2869,821,16347,959,13688,1141,2659,983,16716,511,14905,843,1811,692,10654,470,10654,470,0,198,6352,351,6352,351,0,198,132943,1320,9724,672,9286,683,438,417,19208,992,17618,1187,1590,667,11570,589,9783,890,1787,784,17807,741,14730,1141,3077,911,17115,843,15283,943,1832,614,17694,728,15709,957,1985,800,19390,444,17583,856,1807,741,12047,405,12047,405,0,198,8388,414,8388,414,0,198
0500000US53073,53073,"Whatcom County, Washington",204545,672,100385,1066,6306,747,6053,785,253,200,14474,742,13625,794,849,508,16308,1134,12290,1454,4018,1156,12786,1050,8729,1066,4057,1052,11191,754,8110,984,3081,922,12954,847,10249,1135,2705,890,12786,459,11337,703,1449,634,8415,391,8337,369,78,141,5165,229,5165,229,0,198,104160,948,7716,854,6985,996,731,611,13550,760,12910,854,640,412,15674,663,13018,824,2656,769,12663,835,9791,1130,2872,1093,11205,626,9015,901,2190,872,13097,544,11316,770,1781,648,13936,683,12129,866,1807,582,9271,405,9128,409,143,156,7048,331,7048,331,0,198
0500000US53077,53077,"Yakima County, Washington",244254,1080,122071,1303,13590,834,12455,990,1135,728,24387,911,21311,1522,3076,1350,12754,379,4330,971,8424,952,15833,567,7428,1234,8405,1139,14262,466,7960,980,6302,974,14211,453,8863,783,5348,743,12898,526,9931,838,2967,638,8519,260,8444,270,75,89,5617,218,5491,242,126,147,122183,638,11957,775,11372,836,585,367,24115,843,21595,1204,2520,725,11806,267,5800,859,6006,869,15821,470,9232,1103,6589,1053,14768,343,9392,731,5376,739,14206,213,10003,948,4203,922,13791,483,11139,730,2652,828,8895,257,8748,299,147,149,6824,300,6716,341,108,183
0500000US54003,54003,"Berkeley County, West Virginia",108075,475,52997,814,4733,688,4206,851,527,534,8364,690,7640,762,724,548,4029,442,3096,499,933,380,6706,427,5737,499,969,590,7133,421,6141,698,992,605,8552,711,7437,798,1115,580,7089,265,6558,542,531,469,4026,144,4026,144,0,190,2365,218,2365,218,0,190,55078,793,3996,521,3637,694,359,476,9000,819,7810,1179,1190,945,4799,483,4106,557,693,432,7337,410,5420,881,1917,855,7418,529,6095,859,1323,705,8100,647,6243,853,1857,625,7310,462,5951,650,1359,621,4239,107,4239,107,0,190,2879,353,2879,353,0,190
0500000US54011,54011,"Cabell County, West Virginia",95506,1080,46541,940,3239,400,3239,400,0,190,6686,434,6215,597,471,322,5910,623,3898,678,2012,911,6367,543,3914,867,2453,700,5804,552,4392,804,1412,704,5668,368,4642,694,1026,567,5978,226,5331,522,647,442,4002,230,3954,239,48,86,2887,256,2887,256,0,190,48965,596,3026,288,2670,404,356,285,6381,310,5968,420,413,290,6453,367,4837,817,1616,735,6095,336,4800,570,1295,499,5489,187,3736,642,1753,586,6185,327,5045,497,1140,413,6449,241,6005,371,444,270,4469,172,4469,172,0,190,4418,313,4418,313,0,190
0500000US54033,54033,"Harrison County, West Virginia",68403,273,33717,447,2565,356,2534,361,31,57,5183,631,5163,632,20,34,2437,190,1684,518,753,518,4314,375,2701,488,1613,553,4567,353,3753,470,814,534,4808,152,4173,379,635,337,4859,173,4279,433,580,392,3045,153,3045,153,0,190,1939,138,1939,138,0,190,34686,510,2058,266,2058,266,0,190,5113,430,4781,501,332,354,2625,334,1865,295,760,452,4312,455,3612,594,700,410,4161,40,3008,514,1153,516,4896,99,3884,490,1012,456,5078,285,4540,481,538,361,3615,260,3482,336,133,209,2828,342,2828,342,0,190
0500000US54039,54039,"Kanawha County, West Virginia",189375,740,90118,815,5979,480,5918,488,61,103,13499,506,13039,598,460,344,7690,192,5850,642,1840,598,11505,205,7578,933,3927,909,11291,351,9503,646,1788,591,12568,295,10517,664,2051,610,13968,150,12521,585,1447,591,8202,270,8032,397,170,275,5416,239,5416,239,0,190,99257,423,6384,553,6242,544,142,147,13287,570,12970,644,317,270,7319,469,5962,572,1357,503,12148,454,9145,868,3003,831,11776,369,10202,609,1574,474,13705,364,11981,861,1724,724,15543,154,13348,687,2195,672,9888,246,9888,246,0,190,9207,191,9207,191,0,190
0500000US54061,54061,"Monongalia County, West Virginia",100875,655,51148,800,3222,436,2944,393,278,379,5721,370,5376,494,345,354,13123,471,11771,763,1352,597,8920,512,6089,815,2831,852,5205,256,4766,366,439,288,5126,267,4878,296,248,186,5123,183,5022,234,101,122,2922,108,2922,108,0,190,1786,136,1786,136,0,190,49727,657,3166,452,3136,443,30,63,4594,578,4516,591,78,129,12458,648,11095,995,1363,631,7928,428,5779,650,2149,621,4972,252,4427,406,545,365,5711,444,5183,469,528,307,5212,115,4744,302,468,283,3096,79,3096,79,0,190,2590,184,2590,184,0,190
